behavior_type,data_id,decoded_params,init_id,parameters,route_id,safebench_scenario_name,scenario_id,scenario_name,scene_id,seed,template_name
sudden_decel,129,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 5.918813840552319, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.108889761410875, ""front_offset"": 27.609097408643, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.159936179515192}",9,9.pth,0,ManeuverOppositeDirection,4,scenario_04,130,400678,straight_follow
speed_oscillation,130,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 16.26714865615206, ""front_offset"": 27.99112232217137, ""oscillation_amplitude"": 3.3617522317452746, ""oscillation_base_speed"": 7.284863422718036, ""oscillation_period"": 3.2137949930587593, ""template_name"": ""straight_follow"", ""trigger_distance"": 20.85899555852869}",0,0.pth,1,ManeuverOppositeDirection,4,scenario_04,131,401669,straight_follow
speed_oscillation,131,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.159309487772537, ""front_offset"": 25.66897784139926, ""oscillation_amplitude"": 2.8724712358791327, ""oscillation_base_speed"": 7.645506064488357, ""oscillation_period"": 3.2691349585716174, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.844631106287938}",1,1.pth,1,ManeuverOppositeDirection,4,scenario_04,132,401670,straight_follow
speed_oscillation,132,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 15.18652170919172, ""front_offset"": 30.678092214156095, ""oscillation_amplitude"": 3.040829944082235, ""oscillation_base_speed"": 7.286046810317673, ""oscillation_period"": 3.209653214904059, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.402043473421802}",2,2.pth,1,ManeuverOppositeDirection,4,scenario_04,133,401671,straight_follow
speed_oscillation,133,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.913599583333088, ""front_offset"": 32.68776239771068, ""oscillation_amplitude"": 3.0742226695348833, ""oscillation_base_speed"": 9.92091221624953, ""oscillation_period"": 2.2566428064173594, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.36925279454069}",3,3.pth,1,ManeuverOppositeDirection,4,scenario_04,134,401672,straight_follow
speed_oscillation,134,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.884544719447513, ""front_offset"": 32.98265011116638, ""oscillation_amplitude"": 3.9354076072030173, ""oscillation_base_speed"": 8.390963713057753, ""oscillation_period"": 2.8091072532740484, ""template_name"": ""straight_follow"", ""trigger_distance"": 19.829223198962193}",4,4.pth,1,ManeuverOppositeDirection,4,scenario_04,135,401673,straight_follow
speed_oscillation,135,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.829038625677656, ""front_offset"": 27.16785504042871, ""oscillation_amplitude"": 3.3249570078773933, ""oscillation_base_speed"": 7.510533372360456, ""oscillation_period"": 2.7894334604246716, ""template_name"": ""straight_follow"", ""trigger_distance"": 14.821015922337624}",5,5.pth,1,ManeuverOppositeDirection,4,scenario_04,136,401674,straight_follow
speed_oscillation,136,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.110566913842689, ""front_offset"": 31.042721828620657, ""oscillation_amplitude"": 3.36460614572679, ""oscillation_base_speed"": 7.698822867822298, ""oscillation_period"": 3.635321066880194, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.351851366696623}",6,6.pth,1,ManeuverOppositeDirection,4,scenario_04,137,401675,straight_follow
speed_oscillation,137,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.2171468605885, ""front_offset"": 36.57462677527102, ""oscillation_amplitude"": 3.9052378553912144, ""oscillation_base_speed"": 11.089127857846297, ""oscillation_period"": 3.091133675162232, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.330091172011144}",7,7.pth,1,ManeuverOppositeDirection,4,scenario_04,138,401676,straight_follow
speed_oscillation,138,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 10.94558935001335, ""front_offset"": 35.30152476119126, ""oscillation_amplitude"": 3.634619386013571, ""oscillation_base_speed"": 8.75118915485313, ""oscillation_period"": 3.1230599681020017, ""template_name"": ""straight_follow"", ""trigger_distance"": 14.22661861579381}",8,8.pth,1,ManeuverOppositeDirection,4,scenario_04,139,401677,straight_follow
speed_oscillation,139,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.93114972834641, ""front_offset"": 33.05101974328728, ""oscillation_amplitude"": 2.815167066440755, ""oscillation_base_speed"": 8.746483059457033, ""oscillation_period"": 2.2236850568344746, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.82459447272706}",9,9.pth,1,ManeuverOppositeDirection,4,scenario_04,140,401678,straight_follow
hard_brake,140,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.98075722066129, ""front_offset"": 28.798131899152626, ""hard_brake_duration"": 1.6430112052685621, ""hard_brake_strength"": 0.7884474962323801, ""recovery_speed"": 5.418601947215656, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.371016143964763}",0,0.pth,2,ManeuverOppositeDirection,4,scenario_04,141,402669,straight_follow
hard_brake,141,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.050382034793056, ""front_offset"": 29.276487954028514, ""hard_brake_duration"": 1.117157910791787, ""hard_brake_strength"": 0.7360372568655349, ""recovery_speed"": 3.158550091472176, ""template_name"": ""straight_follow"", ""trigger_distance"": 20.717322775990258}",1,1.pth,2,ManeuverOppositeDirection,4,scenario_04,142,402670,straight_follow
hard_brake,142,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.809882554398142, ""front_offset"": 33.92549026114197, ""hard_brake_duration"": 1.6524227632992152, ""hard_brake_strength"": 0.859574023232516, ""recovery_speed"": 4.4295290431111525, ""template_name"": ""straight_follow"", ""trigger_distance"": 18.62199421146403}",2,2.pth,2,ManeuverOppositeDirection,4,scenario_04,143,402671,straight_follow
hard_brake,143,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.658387726534993, ""front_offset"": 29.850233326482062, ""hard_brake_duration"": 1.456058724664722, ""hard_brake_strength"": 0.8910727278246213, ""recovery_speed"": 4.926631631624227, ""template_name"": ""straight_follow"", ""trigger_distance"": 22.790498818953}",3,3.pth,2,ManeuverOppositeDirection,4,scenario_04,144,402672,straight_follow
hard_brake,144,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.380312456886504, ""front_offset"": 33.43835713500444, ""hard_brake_duration"": 1.2084162316876081, ""hard_brake_strength"": 0.8922676122373332, ""recovery_speed"": 5.941610699802721, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.894714129507726}",4,4.pth,2,ManeuverOppositeDirection,4,scenario_04,145,402673,straight_follow
hard_brake,145,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 16.272127337880555, ""front_offset"": 34.22067248429773, ""hard_brake_duration"": 1.4301068111631285, ""hard_brake_strength"": 0.9391623888125351, ""recovery_speed"": 4.152681182912154, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.240692521850512}",5,5.pth,2,ManeuverOppositeDirection,4,scenario_04,146,402674,straight_follow
hard_brake,146,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.358278046712352, ""front_offset"": 37.975411624998536, ""hard_brake_duration"": 1.919090718195028, ""hard_brake_strength"": 0.9541294182779819, ""recovery_speed"": 5.71155776952177, ""template_name"": ""straight_follow"", ""trigger_distance"": 21.960231114977386}",6,6.pth,2,ManeuverOppositeDirection,4,scenario_04,147,402675,straight_follow
hard_brake,147,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.136551218464641, ""front_offset"": 38.61860889137695, ""hard_brake_duration"": 1.44257842690291, ""hard_brake_strength"": 0.8911490213804805, ""recovery_speed"": 3.8062243998481393, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.357346862618446}",7,7.pth,2,ManeuverOppositeDirection,4,scenario_04,148,402676,straight_follow
hard_brake,148,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 16.149410790900212, ""front_offset"": 40.191671999688786, ""hard_brake_duration"": 1.4283113588964702, ""hard_brake_strength"": 0.923204589748868, ""recovery_speed"": 3.786184506888381, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.605793409880963}",8,8.pth,2,ManeuverOppositeDirection,4,scenario_04,149,402677,straight_follow
hard_brake,149,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.373612263109013, ""front_offset"": 34.276093128950166, ""hard_brake_duration"": 2.0725168243719483, ""hard_brake_strength"": 0.7626272981376483, ""recovery_speed"": 3.1765784296986905, ""template_name"": ""straight_follow"", ""trigger_distance"": 22.187706221955935}",9,9.pth,2,ManeuverOppositeDirection,4,scenario_04,150,402678,straight_follow
passing,150,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 17.197074638601812, ""slow_front_offset"": 30.765248397620702, ""slow_front_speed"": 5.653322212229803, ""target_lane"": 0, ""target_lane_front_offset"": 47.962323036222514, ""target_lane_front_speed"": 9.190451112797534, ""template_name"": ""passing""}",0,0.pth,3,ManeuverOppositeDirection,4,scenario_04,151,403669,passing
passing,151,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 24.418143654875415, ""slow_front_offset"": 32.810772331539276, ""slow_front_speed"": 6.07509183886167, ""target_lane"": 0, ""target_lane_front_offset"": 57.22891598641469, ""target_lane_front_speed"": 13.473099564895076, ""template_name"": ""passing""}",1,1.pth,3,ManeuverOppositeDirection,4,scenario_04,152,403670,passing
passing,152,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 23.7239825682002, ""slow_front_offset"": 27.61491481561763, ""slow_front_speed"": 6.492177281640901, ""target_lane"": 0, ""target_lane_front_offset"": 51.33889738381783, ""target_lane_front_speed"": 11.352621739881098, ""template_name"": ""passing""}",2,2.pth,3,ManeuverOppositeDirection,4,scenario_04,153,403671,passing
passing,153,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 26.881680933494636, ""slow_front_offset"": 30.32784948711386, ""slow_front_speed"": 4.769014765806777, ""target_lane"": 0, ""target_lane_front_offset"": 57.209530420608495, ""target_lane_front_speed"": 13.051972010148086, ""template_name"": ""passing""}",3,3.pth,3,ManeuverOppositeDirection,4,scenario_04,154,403672,passing
passing,154,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 24.81730014974206, ""slow_front_offset"": 30.940254353345473, ""slow_front_speed"": 6.038869425647811, ""target_lane"": 0, ""target_lane_front_offset"": 55.75755450308753, ""target_lane_front_speed"": 9.181054012131625, ""template_name"": ""passing""}",4,4.pth,3,ManeuverOppositeDirection,4,scenario_04,155,403673,passing
passing,155,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 30.261122072730693, ""slow_front_offset"": 33.90274645437224, ""slow_front_speed"": 7.114369009717022, ""target_lane"": 0, ""target_lane_front_offset"": 64.16386852710293, ""target_lane_front_speed"": 12.247191471032112, ""template_name"": ""passing""}",5,5.pth,3,ManeuverOppositeDirection,4,scenario_04,156,403674,passing
passing,156,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 28.39871904498522, ""slow_front_offset"": 28.849749831193932, ""slow_front_speed"": 6.026182395811872, ""target_lane"": 0, ""target_lane_front_offset"": 57.24846887617915, ""target_lane_front_speed"": 9.665350985519908, ""template_name"": ""passing""}",6,6.pth,3,ManeuverOppositeDirection,4,scenario_04,157,403675,passing
passing,157,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 23.838370063369176, ""slow_front_offset"": 32.055587456647935, ""slow_front_speed"": 7.093636204901695, ""target_lane"": 0, ""target_lane_front_offset"": 55.89395752001711, ""target_lane_front_speed"": 10.947041189530658, ""template_name"": ""passing""}",7,7.pth,3,ManeuverOppositeDirection,4,scenario_04,158,403676,passing
passing,158,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 32.77238337034581, ""slow_front_offset"": 32.26613679682535, ""slow_front_speed"": 7.7171653017310415, ""target_lane"": 0, ""target_lane_front_offset"": 65.03852016717116, ""target_lane_front_speed"": 13.956474623668406, ""template_name"": ""passing""}",8,8.pth,3,ManeuverOppositeDirection,4,scenario_04,159,403677,passing
passing,159,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 27.952528028901433, ""slow_front_offset"": 33.43341909006207, ""slow_front_speed"": 7.67927699469, ""target_lane"": 0, ""target_lane_front_offset"": 61.3859471189635, ""target_lane_front_speed"": 13.29521533681326, ""template_name"": ""passing""}",9,9.pth,3,ManeuverOppositeDirection,4,scenario_04,160,403678,passing
